tbl,Year,quarter,citymarketid_1,citymarketid_2,city1,city2,nsmiles,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low
Table 6,2016,1,30140,33570,"Albuquerque, NM","San Diego, CA",628,300.879120879121,173.372534696859,WN,0.891891891891892,169.175511875512,DL,0.0168005843681519,134.369565217391
Table 6,2016,1,30140,33667,"Albuquerque, NM","Norfolk, VA (Metropolitan Area)",1702,25.8241758241758,310.847659574468,AA,0.34468085106383,286.003703703704,AA,0.34468085106383,286.003703703704
Table 6,2016,1,30140,33728,"Albuquerque, NM","Pensacola, FL",1172,13.1868131868132,280.843333333333,AA,0.375,303.653333333333,WN,0.316666666666667,254.968421052632
Table 6,2016,1,30140,33851,"Albuquerque, NM","Oklahoma City, OK",510,34.6153846153846,278.051428571429,WN,0.555555555555556,257.3,WN,0.555555555555556,257.3
Table 6,2016,1,30140,34027,"Albuquerque, NM","West Palm Beach/Palm Beach, FL",1671,17.1428571428571,273.608974358974,AA,0.435897435897436,290.545588235294,DL,0.397435897435897,270.325806451613
Table 6,2016,1,30140,34057,"Albuquerque, NM","Portland, OR",1111,155.164835164835,190.215226628895,WN,0.461756373937677,191.252300613497,AS,0.179886685552408,170.338976377953
Table 6,2016,1,30140,34100,"Albuquerque, NM","Philadelphia, PA",1747,68.021978021978,292.738772213247,AA,0.444264943457189,305.182909090909,WN,0.311793214862682,282.420725388601
Table 6,2016,1,30140,34252,"Albuquerque, NM","Pasco/Kennewick/Richland, WA",1013,12.3076923076923,288.261607142857,DL,0.660714285714286,298.064864864865,AS,0.107142857142857,222.35
Table 6,2016,1,30140,34262,"Albuquerque, NM","Palm Springs, CA",571,15.3846153846154,284.475714285714,AA,0.842857142857143,289.782203389831,UA,0.114285714285714,213.95625
Table 6,2016,1,30140,34492,"Albuquerque, NM","Raleigh/Durham, NC",1565,41.5384615384615,296.666666666667,WN,0.462962962962963,281.646857142857,WN,0.462962962962963,281.646857142857
Table 6,2016,1,30140,34524,"Albuquerque, NM","Richmond, VA",1637,19.6703296703297,294.139106145251,AA,0.452513966480447,284.341975308642,UA,0.100558659217877,275.066666666667
Table 6,2016,1,30140,34570,"Albuquerque, NM","Reno, NV",787,34.7252747252747,249.202215189873,WN,0.727848101265823,252.434782608696,AA,0.180379746835443,244.228070175439
Table 6,2016,1,30140,34576,"Albuquerque, NM","Rochester, NY",1643,12.5274725274725,272.060526315789,WN,0.333333333333333,238.657894736842,WN,0.333333333333333,238.657894736842
Table 6,2016,1,30140,34614,"Albuquerque, NM","Salt Lake City, UT",493,156.593406593407,244.046526315789,DL,0.59859649122807,264.045838218054,WN,0.315087719298246,210.666369710468
Table 6,2016,1,30140,34653,"Albuquerque, NM","Tulsa, OK",608,29.8901098901099,281.200367647059,WN,0.566176470588235,277.914935064935,UA,0.102941176470588,258.514285714286
Table 6,2016,1,30140,34685,"Albuquerque, NM","Savannah, GA",1475,10.7692307692308,321.590816326531,DL,0.520408163265306,318.48431372549,DL,0.520408163265306,318.48431372549
Table 6,2016,1,30140,35412,"Albuquerque, NM","Knoxville, TN",1274,26.043956043956,297.077637130802,AA,0.569620253164557,285.443703703704,AA,0.569620253164557,285.443703703704
Table 6,2016,1,30141,31650,"Aberdeen, SD","Minneapolis/St. Paul, MN",257,10.3296703296703,237.984042553192,DL,0.98936170212766,237.435483870968,DL,0.98936170212766,237.435483870968
Table 6,2016,1,30146,30852,"Albany, GA","Washington, DC (Metropolitan Area)",676,12.1978021978022,336.210810810811,DL,1,336.210810810811,DL,1,336.210810810811
Table 6,2016,1,30146,31703,"Albany, GA","New York City, NY (Metropolitan Area)",879,12.3076923076923,296.491071428571,DL,0.9375,294.064761904762,DL,0.9375,294.064761904762
Table 6,2016,1,30155,30852,"Waco, TX","Washington, DC (Metropolitan Area)",1269,10.1098901098901,303.095652173913,AA,0.956521739130435,296.636363636364,AA,0.956521739130435,296.636363636364
Table 6,2016,1,30157,32211,"Eureka/Arcata, CA","Las Vegas, NV",591,11.2087912087912,287.559803921569,UA,0.990196078431373,288.591089108911,UA,0.990196078431373,288.591089108911
Table 6,2016,1,30157,32457,"Eureka/Arcata, CA","San Francisco, CA (Metropolitan Area)",250,27.032967032967,297.908130081301,UA,1,297.908130081301,UA,1,297.908130081301
Table 6,2016,1,30157,32575,"Eureka/Arcata, CA","Los Angeles, CA (Metropolitan Area)",609,38.1318681318681,316.878386167147,UA,0.974063400576369,316.948224852071,UA,0.974063400576369,316.948224852071
Table 6,2016,1,30157,33570,"Eureka/Arcata, CA","San Diego, CA",685,16.4835164835165,313.684,UA,0.966666666666667,315.012413793103,UA,0.966666666666667,315.012413793103
Table 6,2016,1,30158,31135,"Atlantic City, NJ","Myrtle Beach, SC",466,84.2857142857143,86.6717079530639,NK,1,86.6717079530639,NK,1,86.6717079530639
Table 6,2016,1,30158,31454,"Atlantic City, NJ","Orlando, FL",852,353.296703296703,92.8756765163297,NK,1,92.8756765163297,NK,1,92.8756765163297
Table 6,2016,1,30158,31714,"Atlantic City, NJ","Fort Myers, FL",982,236.593406593407,107.507477937761,NK,1,107.507477937761,NK,1,107.507477937761
Table 6,2016,1,30158,32467,"Atlantic City, NJ","Miami, FL (Metropolitan Area)",977,394.395604395604,101.206965728615,NK,1,101.206965728615,NK,1,101.206965728615
Table 6,2016,1,30158,33195,"Atlantic City, NJ","Tampa, FL (Metropolitan Area)",913,150.21978021978,94.7193855157279,NK,1,94.7193855157279,NK,1,94.7193855157279
Table 6,2016,1,30158,34027,"Atlantic City, NJ","West Palm Beach/Palm Beach, FL",936,170,103.245442792502,NK,1,103.245442792502,NK,1,103.245442792502
Table 6,2016,1,30185,30194,"Alexandria, LA","Dallas/Fort Worth, TX",285,17.8021978021978,248.936419753086,AA,0.969135802469136,248.525477707006,AA,0.969135802469136,248.525477707006
Table 6,2016,1,30185,30325,"Alexandria, LA","Denver, CO",900,10.8791208791209,258.170707070707,AA,0.525252525252525,262.740384615385,UA,0.434343434343434,242.509302325581
Table 6,2016,1,30185,30397,"Alexandria, LA","Atlanta, GA (Metropolitan Area)",500,29.7802197802198,299.857564575646,DL,0.907749077490775,307.479268292683,UA,0.0553505535055351,200.793333333333
Table 6,2016,1,30185,30559,"Alexandria, LA","Seattle, WA",1924,10.989010989011,341.049,AA,0.52,310.665384615385,AA,0.52,310.665384615385
Table 6,2016,1,30185,30852,"Alexandria, LA","Washington, DC (Metropolitan Area)",1046,27.6923076923077,309.374603174603,DL,0.642857142857143,325.504320987654,AA,0.170634920634921,278.837209302326
Table 6,2016,1,30185,31454,"Alexandria, LA","Orlando, FL",703,14.2857142857143,277.176153846154,DL,0.492307692307692,290.8578125,AA,0.169230769230769,260.913636363636
Table 6,2016,1,30185,31703,"Alexandria, LA","New York City, NY (Metropolitan Area)",1245,14.7252747252747,320.626119402985,DL,0.544776119402985,334.152054794521,UA,0.186567164179104,280.684
Table 6,2016,1,30185,32575,"Alexandria, LA","Los Angeles, CA (Metropolitan Area)",1515,14.9450549450549,363.157352941177,AA,0.676470588235294,350.104347826087,AA,0.676470588235294,350.104347826087
Table 6,2016,1,30185,34492,"Alexandria, LA","Raleigh/Durham, NC",852,11.2087912087912,381.676470588235,DL,0.843137254901961,374.162790697674,DL,0.843137254901961,374.162790697674
Table 6,2016,1,30189,30194,"Colorado Springs, CO","Dallas/Fort Worth, TX",592,157.802197802198,190.552506963788,AA,0.931058495821727,189.974345549738,UA,0.0598885793871866,181.395348837209
Table 6,2016,1,30189,30198,"Colorado Springs, CO","Pittsburgh, PA",1306,18.021978021978,245.107317073171,UA,0.634146341463415,238.880769230769,UA,0.634146341463415,238.880769230769
Table 6,2016,1,30189,30255,"Colorado Springs, CO","Huntsville, AL",1034,30.8791208791209,342.001067615658,AA,0.537366548042705,328.245033112583,AA,0.537366548042705,328.245033112583
Table 6,2016,1,30189,30436,"Colorado Springs, CO","Tucson, AZ",580,11.4285714285714,222.502884615385,UA,0.903846153846154,223.790425531915,DL,0.0865384615384615,212
Table 6,2016,1,30189,30466,"Colorado Springs, CO","Phoenix, AZ",551,72.3076923076923,156.548936170213,G4,0.572948328267477,89.9257294429708,G4,0.572948328267477,89.9257294429708
Table 6,2016,1,30189,30529,"Colorado Springs, CO","Hartford, CT",1693,11.3186813186813,274.414563106796,AA,0.41747572815534,253.541860465116,AA,0.41747572815534,253.541860465116
Table 6,2016,1,30189,30559,"Colorado Springs, CO","Seattle, WA",1068,88.021978021978,192.76329588015,AS,0.66541822721598,169.215759849906,AS,0.66541822721598,169.215759849906
Table 6,2016,1,30189,30693,"Colorado Springs, CO","Nashville, TN",1006,27.1428571428571,232.916599190283,AA,0.506072874493927,244.3184,UA,0.437246963562753,209.134259259259
Table 6,2016,1,30189,30852,"Colorado Springs, CO","Washington, DC (Metropolitan Area)",1503,159.450549450549,283.964024810476,UA,0.563749138525155,295.777261613692,AA,0.331495520330806,263.409147609148
Table 6,2016,1,30189,31066,"Colorado Springs, CO","Columbus, OH",1167,13.8461538461538,223.981746031746,AA,0.428571428571429,235.638888888889,DL,0.142857142857143,158.611111111111
Table 6,2016,1,30189,31123,"Colorado Springs, CO","St. Louis, MO",773,19.7802197802198,227.118333333333,AA,0.577777777777778,229.581730769231,UA,0.4,228.275
Table 6,2016,1,30189,31136,"Colorado Springs, CO","Jacksonville, FL",1425,30.5494505494506,226.219064748201,AA,0.503597122302158,210.060714285714,AA,0.503597122302158,210.060714285714
Table 6,2016,1,30189,31267,"Colorado Springs, CO","Dayton, OH",1097,13.6263736263736,238.278225806452,UA,0.604838709677419,239.672,AA,0.314516129032258,238.794871794872
Table 6,2016,1,30189,31295,"Colorado Springs, CO","Detroit, MI",1145,16.1538461538462,242.289115646258,UA,0.564625850340136,230.275903614458,AA,0.204081632653061,217.323333333333
Table 6,2016,1,30189,31453,"Colorado Springs, CO","Houston, TX",829,60.989010989011,299.306666666667,UA,0.841441441441441,298.837473233405,UA,0.841441441441441,298.837473233405
Table 6,2016,1,30189,31454,"Colorado Springs, CO","Orlando, FL",1520,51.0989010989011,255.102580645161,UA,0.627956989247312,236.476369863014,UA,0.627956989247312,236.476369863014
Table 6,2016,1,30189,31504,"Colorado Springs, CO","Valparaiso, FL",1181,15.3846153846154,302.685714285714,AA,0.55,280.580519480519,AA,0.55,280.580519480519
Table 6,2016,1,30189,31641,"Colorado Springs, CO","Fayetteville, NC",1449,11.5384615384615,329.351428571429,DL,0.666666666666667,311.127142857143,DL,0.666666666666667,311.127142857143
Table 6,2016,1,30189,31650,"Colorado Springs, CO","Minneapolis/St. Paul, MN",725,21.2087912087912,218.874611398964,UA,0.813471502590674,207.31974522293,UA,0.813471502590674,207.31974522293
Table 6,2016,1,30189,31703,"Colorado Springs, CO","New York City, NY (Metropolitan Area)",1645,75.3846153846154,238.213994169096,UA,0.771137026239067,230.518525519849,UA,0.771137026239067,230.518525519849
Table 6,2016,1,30189,31714,"Colorado Springs, CO","Fort Myers, FL",1575,17.1428571428571,209.582692307692,UA,0.58974358974359,196.710869565217,UA,0.58974358974359,196.710869565217
Table 6,2016,1,30189,31982,"Colorado Springs, CO","Killeen, TX",660,10.6593406593407,284.39381443299,AA,0.927835051546392,282.98,AA,0.927835051546392,282.98
Table 6,2016,1,30189,32211,"Colorado Springs, CO","Las Vegas, NV",604,74.0659340659341,149.920623145401,G4,0.670623145400593,84.5530973451327,G4,0.670623145400593,84.5530973451327
Table 6,2016,1,30189,32337,"Colorado Springs, CO","Indianapolis, IN",987,13.956043956044,233.983464566929,UA,0.614173228346457,222.238461538462,UA,0.614173228346457,222.238461538462
Table 6,2016,1,30189,32457,"Colorado Springs, CO","San Francisco, CA (Metropolitan Area)",964,32.1978021978022,335.988054607509,UA,0.706484641638225,349.087922705314,DL,0.191126279863481,286.469642857143
Table 6,2016,1,30189,32467,"Colorado Springs, CO","Miami, FL (Metropolitan Area)",1678,38.6813186813187,241.620454545455,UA,0.474431818181818,241.293413173653,AA,0.417613636363636,240.05306122449
Table 6,2016,1,30189,32575,"Colorado Springs, CO","Los Angeles, CA (Metropolitan Area)",833,119.450549450549,264.388040478381,UA,0.818767249310028,267.542471910112,DL,0.0975160993560258,239.112264150943
Table 6,2016,1,30189,33044,"Colorado Springs, CO","Louisville, KY",1027,16.2637362637363,228.878378378378,AA,0.635135135135135,227.670212765957,UA,0.290540540540541,213.402325581395
Table 6,2016,1,30189,33192,"Colorado Springs, CO","Sacramento, CA",911,28.9010989010989,243.850570342205,UA,0.653992395437262,249.541279069767,DL,0.201520912547529,214.024528301887
Table 6,2016,1,30189,33195,"Colorado Springs, CO","Tampa, FL (Metropolitan Area)",1477,40.6593406593407,222.792432432432,UA,0.575675675675676,218.145070422535,UA,0.575675675675676,218.145070422535
Table 6,2016,1,30189,33198,"Colorado Springs, CO","Kansas City, MO",538,20.6593406593407,226.685638297872,UA,0.76063829787234,222.318881118881,UA,0.76063829787234,222.318881118881
Table 6,2016,1,30189,33214,"Colorado Springs, CO","San Antonio, TX",732,65.1648351648352,225.349409780776,UA,0.554806070826307,208.858662613982,UA,0.554806070826307,208.858662613982
Table 6,2016,1,30189,33244,"Colorado Springs, CO","Memphis, TN",854,18.021978021978,224.010365853659,UA,0.579268292682927,212.532631578947,UA,0.579268292682927,212.532631578947
Table 6,2016,1,30189,33342,"Colorado Springs, CO","Milwaukee, WI",923,10.989010989011,203.239,UA,0.75,202.449333333333,AA,0.19,197.473684210526
Table 6,2016,1,30189,33495,"Colorado Springs, CO","New Orleans, LA",1022,20.6593406593407,216.933510638298,UA,0.617021276595745,199.670689655172,UA,0.617021276595745,199.670689655172
Table 6,2016,1,30189,33570,"Colorado Springs, CO","San Diego, CA",816,38.4615384615385,257.639142857143,UA,0.802857142857143,260.492170818505,DL,0.128571428571429,229.58
Table 6,2016,1,30189,33667,"Colorado Springs, CO","Norfolk, VA (Metropolitan Area)",1558,22.7472527472527,285.732850241546,AA,0.48792270531401,282.242574257426,DL,0.169082125603865,277.211428571429
Table 6,2016,1,30189,33728,"Colorado Springs, CO","Pensacola, FL",1148,11.4285714285714,283.290384615385,UA,0.5,272.765384615385,AA,0.259615384615385,256.855555555556
Table 6,2016,1,30189,33851,"Colorado Springs, CO","Oklahoma City, OK",457,12.5274725274725,212.160526315789,AA,0.570175438596491,217.609230769231,UA,0.412280701754386,207.406382978723
Table 6,2016,1,30189,34057,"Colorado Springs, CO","Portland, OR",1028,19.7802197802198,251.016111111111,UA,0.444444444444444,266.02,AS,0.261111111111111,219.046808510638
Table 6,2016,1,30189,34100,"Colorado Springs, CO","Philadelphia, PA",1573,21.2087912087912,292.108808290155,UA,0.559585492227979,285.35462962963,UA,0.559585492227979,285.35462962963
Table 6,2016,1,30189,34492,"Colorado Springs, CO","Raleigh/Durham, NC",1436,28.6813186813187,234.248659003831,AA,0.521072796934866,232.541911764706,DL,0.160919540229885,213.197619047619
Table 6,2016,1,30189,34524,"Colorado Springs, CO","Richmond, VA",1488,18.021978021978,301.215243902439,DL,0.475609756097561,280.905128205128,DL,0.475609756097561,280.905128205128
Table 6,2016,1,30189,34614,"Colorado Springs, CO","Salt Lake City, UT",411,54.1758241758242,211.003651115619,DL,0.864097363083164,200.785915492958,DL,0.864097363083164,200.785915492958
Table 6,2016,1,30189,34685,"Colorado Springs, CO","Savannah, GA",1398,10,300.879120879121,DL,0.384615384615385,294.857142857143,DL,0.384615384615385,294.857142857143
Table 6,2016,1,30189,34689,"Colorado Springs, CO","Santa Barbara, CA",893,10.6593406593407,297.660824742268,UA,0.958762886597938,301.182795698925,UA,0.958762886597938,301.182795698925
Table 6,2016,1,30194,30198,"Dallas/Fort Worth, TX","Pittsburgh, PA",1067,532.527472527473,235.788217086257,AA,0.558811390837804,281.229837518464,WN,0.314279818406934,168.25036112935
Table 6,2016,1,30194,30255,"Dallas/Fort Worth, TX","Huntsville, AL",603,94.2857142857143,316.61013986014,AA,0.730769230769231,329.43014354067,DL,0.222610722610723,277.89057591623
Table 6,2016,1,30194,30285,"Dallas/Fort Worth, TX","Durango, CO",674,60,261.419230769231,AA,0.948717948717949,262.197683397683,UA,0.0476190476190476,252.276923076923
Table 6,2016,1,30194,30325,"Dallas/Fort Worth, TX","Denver, CO",651,2820.87912087912,140.715091546552,AA,0.365251266069342,154.675021331058,F9,0.137241916634203,95.6093386318479
Table 6,2016,1,30194,30424,"Dallas/Fort Worth, TX","Wausau/Mosinee/Stevens Point, WI",910,18.6813186813187,336.624117647059,AA,0.564705882352941,330.382291666667,AA,0.564705882352941,330.382291666667
Table 6,2016,1,30194,30434,"Dallas/Fort Worth, TX","Scranton/Wilkes-Barre, PA",1308,40.3296703296703,242.020980926431,AA,0.697547683923706,247.402734375,UA,0.136239782016349,194.048
Table 6,2016,1,30194,30436,"Dallas/Fort Worth, TX","Tucson, AZ",824,228.681318681319,262.637145603075,AA,0.905814512253724,266.540265251989,UA,0.0201826045170591,195.671428571429
Table 6,2016,1,30194,30466,"Dallas/Fort Worth, TX","Phoenix, AZ",879,2175.71428571429,182.977766553866,AA,0.582807212485479,196.713216049918,WN,0.369665134602758,167.171785763082
Table 6,2016,1,30194,30469,"Dallas/Fort Worth, TX","Kalamazoo, MI",900,17.8021978021978,326.282098765432,AA,0.45679012345679,338.109459459459,DL,0.450617283950617,318.565753424658
Table 6,2016,1,30194,30476,"Dallas/Fort Worth, TX","Shreveport, LA",190,27.032967032967,220.982113821138,AA,1,220.982113821138,AA,1,220.982113821138
Table 6,2016,1,30194,30529,"Dallas/Fort Worth, TX","Hartford, CT",1471,231.538461538462,325.019126720456,AA,0.73469387755102,345.502325581395,WN,0.106312292358804,240.082142857143
Table 6,2016,1,30194,30559,"Dallas/Fort Worth, TX","Seattle, WA",1670,1149.56043956044,225.528123506357,AA,0.49230475097983,246.923514563107,WN,0.120256189656821,191.077662957075
Table 6,2016,1,30194,30562,"Dallas/Fort Worth, TX","Mobile, AL",539,55.2747252747253,279.224055666004,AA,0.767395626242545,292.036269430052,DL,0.131212723658052,251.334848484848
Table 6,2016,1,30194,30615,"Dallas/Fort Worth, TX","El Paso, TX",562,541.208791208791,229.512446700508,WN,0.598172588832487,224.530074677529,WN,0.598172588832487,224.530074677529
Table 6,2016,1,30194,30693,"Dallas/Fort Worth, TX","Nashville, TN",631,959.450549450549,189.405749627763,AA,0.609552170427213,184.463603908305,AA,0.609552170427213,184.463603908305
Table 6,2016,1,30194,30852,"Dallas/Fort Worth, TX","Washington, DC (Metropolitan Area)",1217,3233.2967032967,181.75645243517,AA,0.506032695510315,204.794801531332,WN,0.291778540597492,149.68533488643
Table 6,2016,1,30194,30928,"Dallas/Fort Worth, TX","Wichita, KS",333,169.78021978022,163.761941747573,AA,0.694498381877023,173.145107176142,WN,0.298381877022654,141.336225596529
Table 6,2016,1,30194,31123,"Dallas/Fort Worth, TX","St. Louis, MO",550,1004.61538461538,196.992561802669,WN,0.518486108072632,190.947278481013,WN,0.518486108072632,190.947278481013
Table 6,2016,1,30194,31135,"Dallas/Fort Worth, TX","Myrtle Beach, SC",1048,27.9120879120879,300.203543307087,AA,0.523622047244094,333.412781954887,NK,0.141732283464567,166.527777777778
Table 6,2016,1,30194,31136,"Dallas/Fort Worth, TX","Jacksonville, FL",918,370.10989010989,261.929156769596,AA,0.664489311163896,289.49490616622,DL,0.156769596199525,200.307386363636
Table 6,2016,1,30194,31205,"Dallas/Fort Worth, TX","Lake Charles, LA",295,24.9450549450549,219.469162995595,AA,0.960352422907489,220.769724770642,UA,0.0308370044052863,184.571428571429
Table 6,2016,1,30194,31252,"Dallas/Fort Worth, TX","Daytona Beach, FL",981,32.967032967033,232.503333333333,DL,0.69,227.16038647343,DL,0.69,227.16038647343
Table 6,2016,1,30194,31267,"Dallas/Fort Worth, TX","Dayton, OH",861,170.769230769231,243.583590733591,AA,0.807593307593308,248.448605577689,DL,0.107464607464607,221.247305389222
Table 6,2016,1,30194,31295,"Dallas/Fort Worth, TX","Detroit, MI",986,1095.49450549451,176.588424114756,AA,0.399839502457619,180.040692423482,WN,0.147457117062895,135.046394557823
Table 6,2016,1,30194,31423,"Dallas/Fort Worth, TX","Des Moines, IA",624,169.78021978022,279.065954692557,AA,0.82588996763754,293.620611285266,UA,0.102265372168285,192.099367088608
Table 6,2016,1,30194,31453,"Dallas/Fort Worth, TX","Houston, TX",247,2790.21978021978,193.625371194518,WN,0.651845141979442,191.671113527884,WN,0.651845141979442,191.671113527884
Table 6,2016,1,30194,31454,"Dallas/Fort Worth, TX","Orlando, FL",985,2120.43956043956,184.176637645108,AA,0.566231343283582,206.388870583928,WN,0.282182835820896,163.940661157025
Table 6,2016,1,30194,31481,"Dallas/Fort Worth, TX","Panama City, FL",685,59.1208791208791,223.697397769517,WN,0.680297397769517,215.147267759563,WN,0.680297397769517,215.147267759563
Table 6,2016,1,30194,31503,"Dallas/Fort Worth, TX","Eagle, CO",721,132.417582417582,318.019419087137,AA,0.976763485477178,316.397621070518,AA,0.976763485477178,316.397621070518
Table 6,2016,1,30194,31504,"Dallas/Fort Worth, TX","Valparaiso, FL",641,88.6813186813187,263.581040892193,AA,0.879801734820322,266.15661971831,UA,0.0185873605947955,216.866666666667
Table 6,2016,1,30194,31537,"Dallas/Fort Worth, TX","Elmira/Corning, NY",1273,17.2527472527473,289.526751592357,DL,0.796178343949045,287.0232,UA,0.0700636942675159,271.363636363636
Table 6,2016,1,30194,31577,"Dallas/Fort Worth, TX","Erie, PA",1119,11.0989010989011,256.753465346535,DL,0.376237623762376,254.697368421053,UA,0.316831683168317,231
Table 6,2016,1,30194,31603,"Dallas/Fort Worth, TX","Eugene, OR",1606,23.956043956044,255.625688073394,UA,0.389908256880734,239.110588235294,DL,0.114678899082569,228.44
Table 6,2016,1,30194,31612,"Dallas/Fort Worth, TX","Evansville, IN",642,32.967032967033,329.150333333333,AA,0.74,348.186036036036,DL,0.16,290.925
Table 6,2016,1,30194,31617,"Dallas/Fort Worth, TX","New Bern/Morehead/Beaufort, NC",1156,13.2967032967033,245.761157024793,AA,0.727272727272727,264.4125,DL,0.247933884297521,198.08
Table 6,2016,1,30194,31624,"Dallas/Fort Worth, TX","Key West, FL",1089,25.7142857142857,367.805555555556,AA,0.752136752136752,356.2625,AA,0.752136752136752,356.2625
Table 6,2016,1,30194,31637,"Dallas/Fort Worth, TX","Fargo, ND",971,60.2197802197802,301.862773722628,AA,0.593065693430657,311.847384615385,DL,0.295620437956204,303.826543209877
Table 6,2016,1,30194,31638,"Dallas/Fort Worth, TX","Fresno, CA",1313,98.7912087912088,298.018464961068,AA,0.876529477196885,308.166497461929,UA,0.0767519466073415,200.176811594203
Table 6,2016,1,30194,31641,"Dallas/Fort Worth, TX","Fayetteville, NC",1051,29.5604395604396,226.672118959108,AA,0.531598513011152,254.666433566434,DL,0.41635687732342,187.942857142857
Table 6,2016,1,30194,31648,"Dallas/Fort Worth, TX","Kalispell, MT",1390,19.5604395604396,321.459550561798,DL,0.561797752808989,334.219,UA,0.365168539325843,299.36
Table 6,2016,1,30194,31650,"Dallas/Fort Worth, TX","Minneapolis/St. Paul, MN",853,1205.71428571429,180.567353262851,AA,0.435380969741159,185.474963366129,AA,0.435380969741159,185.474963366129
Table 6,2016,1,30194,31695,"Dallas/Fort Worth, TX","Flagstaff, AZ",853,12.0879120879121,254.092727272727,AA,1,254.092727272727,AA,1,254.092727272727
Table 6,2016,1,30194,31703,"Dallas/Fort Worth, TX","New York City, NY (Metropolitan Area)",1428,4705.93406593407,205.440059312535,AA,0.477138987483654,221.906670581902,WN,0.129016439379787,136.457846153846
Table 6,2016,1,30194,31714,"Dallas/Fort Worth, TX","Fort Myers, FL",1017,352.857142857143,173.966209903457,AA,0.766739333540953,180.041998375305,NK,0.103394581127375,95.0451807228916
Table 6,2016,1,30194,31721,"Dallas/Fort Worth, TX","Flint, MI",1002,35.2747252747253,197.568535825545,DL,0.373831775700935,206.345,UA,0.121495327102804,166.353846153846
Table 6,2016,1,30194,31775,"Dallas/Fort Worth, TX","Sioux Falls, SD",740,65.2747252747253,284.588552188552,AA,0.776094276094276,301.38546637744,UA,0.12962962962963,194.15974025974
Table 6,2016,1,30194,31778,"Dallas/Fort Worth, TX","Fort Smith, AR",227,18.5714285714286,293.416568047337,AA,1,293.416568047337,AA,1,293.416568047337
Table 6,2016,1,30194,31823,"Dallas/Fort Worth, TX","Fort Wayne, IN",859,60,332.064652014652,AA,0.785714285714286,346.947086247086,DL,0.122710622710623,303.946268656716
Table 6,2016,1,30194,31834,"Dallas/Fort Worth, TX","Fayetteville, AR",280,135.494505494505,313.852635847526,AA,0.994322789943228,314.538825448613,AA,0.994322789943228,314.538825448613
Table 6,2016,1,30194,31867,"Dallas/Fort Worth, TX","Garden City, KS",404,14.9450549450549,234.191911764706,AA,0.970588235294118,234.384090909091,AA,0.970588235294118,234.384090909091
Table 6,2016,1,30194,31871,"Dallas/Fort Worth, TX","Greenville/Spartanburg, SC",862,188.021978021978,223.600175336061,AA,0.656925774400935,236.012989323843,WN,0.122735242548217,179.018571428571
Table 6,2016,1,30194,31884,"Dallas/Fort Worth, TX","Spokane, WA",1486,103.186813186813,238.286900958466,DL,0.288604898828541,241.157195571956,AS,0.234291799787007,207.022727272727
Table 6,2016,1,30194,31895,"Dallas/Fort Worth, TX","Great Falls, MT",1256,15.6043956043956,253.907746478873,UA,0.5,222.501408450704,UA,0.5,222.501408450704
Table 6,2016,1,30194,31921,"Dallas/Fort Worth, TX","Grand Junction, CO",773,51.0989010989011,275.866021505376,AA,0.924731182795699,275.866511627907,UA,0.0537634408602151,254.848
Table 6,2016,1,30194,31953,"Dallas/Fort Worth, TX","Gainesville, FL",900,17.5824175824176,273.595,DL,0.65,269.855769230769,DL,0.65,269.855769230769
Table 6,2016,1,30194,31973,"Dallas/Fort Worth, TX","Gulfport/Biloxi, MS",500,32.7472527472527,246.208053691275,AA,0.825503355704698,241.726829268293,UA,0.063758389261745,203.236842105263
Table 6,2016,1,30194,31977,"Dallas/Fort Worth, TX","Green Bay, WI",932,32.5274725274725,346.919594594595,AA,0.476351351351351,357.268794326241,UA,0.108108108108108,253.375
Table 6,2016,1,30194,31980,"Dallas/Fort Worth, TX","Grand Island, NE",561,18.021978021978,234.309756097561,AA,1,234.309756097561,AA,1,234.309756097561
Table 6,2016,1,30194,31986,"Dallas/Fort Worth, TX","Grand Rapids, MI",931,155.274725274725,295.545364472753,AA,0.6206652512385,332.164310148233,DL,0.232130219391366,263.888719512195
Table 6,2016,1,30194,31995,"Dallas/Fort Worth, TX","Greensboro/High Point, NC",999,137.362637362637,289.79816,AA,0.6864,322.422027972028,DL,0.2872,219.459888579387
Table 6,2016,1,30194,32012,"Dallas/Fort Worth, TX","Gunnison, CO",678,64.1758241758242,245.827739726027,AA,0.957191780821918,242.440966010733,AA,0.957191780821918,242.440966010733
Table 6,2016,1,30194,32070,"Dallas/Fort Worth, TX","Harrisburg, PA",1231,51.978021978022,404.97822410148,AA,0.670190274841438,423.297160883281,UA,0.152219873150106,333.7625
Table 6,2016,1,30194,32206,"Dallas/Fort Worth, TX","Harlingen/San Benito, TX",461,136.813186813187,178.106907630522,WN,0.983132530120482,176.220098039216,WN,0.983132530120482,176.220098039216
Table 6,2016,1,30194,32211,"Dallas/Fort Worth, TX","Las Vegas, NV",1067,2751.20879120879,164.080927464451,AA,0.481786227831922,185.480417841154,WN,0.324652500399425,149.43250492126
Table 6,2016,1,30194,32323,"Dallas/Fort Worth, TX","Wilmington, NC",1106,41.4285714285714,251.392042440318,AA,0.777188328912467,257.644368600683,DL,0.204244031830239,230.777922077922
Table 6,2016,1,30194,32337,"Dallas/Fort Worth, TX","Indianapolis, IN",761,568.681318681319,232.374434782609,AA,0.649468599033816,256.970693246058,WN,0.244830917874396,182.137016574586
